NR_name,tracer_id,date_started,date_completed,comments,ConnID,Conn_x,Conn_y,Conn_z,Pre_skel,Post_skel,URL
,,,,,2228459.0,290144.0,350416.0,16400.0,1285762.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=16400.0&yp=350416.0&xp=290144.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2232365.0,359920.0,372672.0,6360.0,1285762.0,782582.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=6360.0&yp=372672.0&xp=359920.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2235753.0,316400.0,304672.0,8600.0,1285762.0,74410.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=8600.0&yp=304672.0&xp=316400.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2235845.0,314288.0,302136.0,6320.0,1285762.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=6320.0&yp=302136.0&xp=314288.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2236397.0,282328.0,357696.0,21200.0,1285762.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=21200.0&yp=357696.0&xp=282328.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2237833.0,264448.0,367552.0,31480.0,1285762.0,520267.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=31480.0&yp=367552.0&xp=264448.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2237965.0,264016.0,367280.0,32880.0,1285762.0,139314.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=32880.0&yp=367280.0&xp=264016.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2335051.0,338088.0,317024.0,20800.0,1285762.0,53858.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=20800.0&yp=317024.0&xp=338088.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1951108.0,292432.0,389440.0,16640.0,950868.0,29376.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=16640.0&yp=389440.0&xp=292432.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1961718.0,289184.0,399256.0,7920.0,950868.0,222688.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=7920.0&yp=399256.0&xp=289184.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2600445.0,342680.0,317824.0,24440.0,215638.0,320134.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=24440.0&yp=317824.0&xp=342680.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2601539.0,318036.0,344720.0,10240.0,215638.0,74410.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=10240.0&yp=344720.0&xp=318036.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2029032.0,310808.0,265280.0,20760.0,1207256.0,1157490.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=20760.0&yp=265280.0&xp=310808.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2601253.0,320252.0,337496.0,15720.0,215638.0,320134.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=15720.0&yp=337496.0&xp=320252.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2601199.0,253540.0,257768.0,28120.0,215638.0,1232208.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=28120.0&yp=257768.0&xp=253540.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2658869.0,335760.0,354404.0,11120.0,1285762.0,199183.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=11120.0&yp=354404.0&xp=335760.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2688669.0,244880.0,293264.0,16920.0,950868.0,72324.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=16920.0&yp=293264.0&xp=244880.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2687537.0,346920.0,358400.0,30640.0,1285762.0,74410.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=30640.0&yp=358400.0&xp=346920.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2188740.0,392480.0,384136.0,24520.0,1834.0,314.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=24520.0&yp=384136.0&xp=392480.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2189544.0,373920.0,374488.0,25960.0,1834.0,951990.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=25960.0&yp=374488.0&xp=373920.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2189564.0,372768.0,374416.0,25920.0,1834.0,951990.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=25920.0&yp=374416.0&xp=372768.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2192486.0,343980.0,361128.0,24040.0,1834.0,199183.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=24040.0&yp=361128.0&xp=343980.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2197538.0,447040.0,331008.0,27440.0,1834.0,1964.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=27440.0&yp=331008.0&xp=447040.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2725829.0,327839.90625,372936.0625,14840.0,922922.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=14840.0&yp=372936.0625&xp=327839.90625&tool=tracingtool&sid0=6&s0=-2
,,,,,2208618.0,450032.0,282192.0,22280.0,1834.0,1521954.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=22280.0&yp=282192.0&xp=450032.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2208700.0,449528.0,277132.0,20800.0,1834.0,1521954.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=20800.0&yp=277132.0&xp=449528.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2208744.0,449788.0,273604.0,20720.0,1834.0,1521954.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=20720.0&yp=273604.0&xp=449788.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2254478.0,256408.0,387752.0,19000.0,320340.0,2937744.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=19000.0&yp=387752.0&xp=256408.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2255182.0,269416.0,411408.0,8360.0,320340.0,519969.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=8360.0&yp=411408.0&xp=269416.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2255226.0,270728.0,412496.0,7720.0,320340.0,519969.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=7720.0&yp=412496.0&xp=270728.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2821029.0,330552.0,394328.0,6680.0,324847.0,199183.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=6680.0&yp=394328.0&xp=330552.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2827351.0,310276.0,378028.0,16480.0,324847.0,2936482.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=16480.0&yp=378028.0&xp=310276.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2827481.0,332732.0,377068.0,13240.0,324847.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=13240.0&yp=377068.0&xp=332732.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2828051.0,325168.0,325392.0,7520.0,324847.0,91013.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=7520.0&yp=325392.0&xp=325168.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2828085.0,327448.0,323480.0,8040.0,324847.0,91013.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=8040.0&yp=323480.0&xp=327448.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2828131.0,328696.0,319632.0,7280.0,324847.0,139314.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=7280.0&yp=319632.0&xp=328696.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2828151.0,327960.0,318672.0,7800.0,324847.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=7800.0&yp=318672.0&xp=327960.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2828595.0,321668.0,289532.0,9160.0,324847.0,2054098.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=9160.0&yp=289532.0&xp=321668.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2853851.0,252434.0,352856.0,12640.0,324847.0,2937744.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=12640.0&yp=352856.0&xp=252434.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2857823.0,327304.0,387032.0,17200.0,324847.0,29376.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=17200.0&yp=387032.0&xp=327304.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2859027.0,304808.0,344656.0,16720.0,324847.0,324905.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=16720.0&yp=344656.0&xp=304808.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2860885.0,286136.0,313060.0,21120.0,324847.0,324905.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=21120.0&yp=313060.0&xp=286136.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2863455.0,284668.0,301228.0,13280.0,324847.0,1207256.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=13280.0&yp=301228.0&xp=284668.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2858265.0,319928.0,359148.0,12320.0,324847.0,139314.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=12320.0&yp=359148.0&xp=319928.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2920091.0,256356.0,394784.0,21680.0,2949878.0,2937744.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=21680.0&yp=394784.0&xp=256356.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2928057.0,264072.0,399000.0,18360.0,2949878.0,519969.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=18360.0&yp=399000.0&xp=264072.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3006383.0,240148.0,359214.0,17000.0,326139.0,28382.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=17000.0&yp=359214.0&xp=240148.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3008463.0,249948.0,414730.0,25240.0,326139.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=25240.0&yp=414730.0&xp=249948.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3008499.0,249618.0,416080.0,25160.0,326139.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=25160.0&yp=416080.0&xp=249618.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3017011.0,265368.0,377316.0,19000.0,326139.0,519969.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=19000.0&yp=377316.0&xp=265368.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3027781.0,277104.0,348048.0,18320.0,2949878.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=18320.0&yp=348048.0&xp=277104.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3010565.0,223928.0,331300.0,19560.0,326139.0,14877.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=19560.0&yp=331300.0&xp=223928.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3011617.0,252904.0,410964.0,24320.0,326139.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=24320.0&yp=410964.0&xp=252904.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3011855.0,256320.0,393944.0,21280.0,326139.0,2937744.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=21280.0&yp=393944.0&xp=256320.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3017459.0,264470.0,363248.0,10000.0,326139.0,28382.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=10000.0&yp=363248.0&xp=264470.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2744544.0,451580.0,329584.0,28440.0,1964.0,2855328.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=28440.0&yp=329584.0&xp=451580.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2996158.0,515232.0,342548.0,11040.0,2855328.0,141822.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=11040.0&yp=342548.0&xp=515232.0&tool=tracingtool&sid0=6&s0=-2
,,,,,2997298.0,502820.03125,344114.03125,21480.0,2855328.0,1518538.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=21480.0&yp=344114.03125&xp=502820.03125&tool=tracingtool&sid0=6&s0=-2
,,,,,3009454.0,494130.0,343024.0,22600.0,2855328.0,4510220.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=22600.0&yp=343024.0&xp=494130.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3013096.0,494139.96875,412432.03125,17800.0,2855328.0,1520712.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=17800.0&yp=412432.03125&xp=494139.96875&tool=tracingtool&sid0=6&s0=-2
,,,,,3140668.0,302400.0,322048.0,10680.0,325419.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=10680.0&yp=322048.0&xp=302400.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3142176.0,347003.96875,460192.03125,30640.0,325123.0,199183.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=30640.0&yp=460192.03125&xp=347003.96875&tool=tracingtool&sid0=6&s0=-2
,,,,,3142946.0,315618.0,389970.03125,27120.0,325123.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=27120.0&yp=389970.03125&xp=315618.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3142996.0,315304.0,387160.03125,26960.0,325123.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=26960.0&yp=387160.03125&xp=315304.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3143076.0,315736.0,380512.0,27080.0,325123.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=27080.0&yp=380512.0&xp=315736.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3146830.0,306168.03125,349714.0,28440.0,325123.0,923242.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=28440.0&yp=349714.0&xp=306168.03125&tool=tracingtool&sid0=6&s0=-2
,,,,,3149028.0,320914.0,411062.03125,28160.0,325123.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=28160.0&yp=411062.03125&xp=320914.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3151176.0,313252.0,365140.0,18240.0,325123.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=18240.0&yp=365140.0&xp=313252.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3152780.0,295362.0,362128.03125,25680.0,325123.0,29376.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=25680.0&yp=362128.03125&xp=295362.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3155126.0,271236.0,253060.015625,15880.0,325123.0,325419.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=15880.0&yp=253060.015625&xp=271236.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3166338.0,355144.0,422388.0,16720.0,325123.0,74410.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=16720.0&yp=422388.0&xp=355144.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3169126.0,360012.0,358874.03125,14520.0,325123.0,232840.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=14520.0&yp=358874.03125&xp=360012.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3169428.0,359466.0,351754.03125,14960.0,325123.0,324363.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=14960.0&yp=351754.03125&xp=359466.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3174788.0,355631.96875,308848.0,19440.0,325123.0,199183.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=19440.0&yp=308848.0&xp=355631.96875&tool=tracingtool&sid0=6&s0=-2
,,,,,3174874.0,355368.0,306140.0,18880.0,325123.0,199183.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=18880.0&yp=306140.0&xp=355368.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3173342.0,360612.0,341608.03125,13720.0,325123.0,324847.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=13720.0&yp=341608.03125&xp=360612.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3190404.0,286120.0,352884.0,18360.0,325123.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=18360.0&yp=352884.0&xp=286120.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3191282.0,280995.96875,332748.0,7120.0,325123.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=7120.0&yp=332748.0&xp=280995.96875&tool=tracingtool&sid0=6&s0=-2
,,,,,3191974.0,294711.96875,353152.03125,25600.0,325123.0,14877.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=25600.0&yp=353152.03125&xp=294711.96875&tool=tracingtool&sid0=6&s0=-2
,,,,,3195588.0,327674.0,308514.03125,24160.0,325123.0,314.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=24160.0&yp=308514.03125&xp=327674.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3198354.0,347262.0,306562.0,9880.0,325123.0,3569.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=9880.0&yp=306562.0&xp=347262.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3199252.0,353540.0,307464.03125,6720.0,325123.0,323510.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=6720.0&yp=307464.03125&xp=353540.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3201592.0,311122.0,352170.03125,22000.0,325123.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=22000.0&yp=352170.03125&xp=311122.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3203090.0,302106.0,323378.03125,10160.0,325123.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=10160.0&yp=323378.03125&xp=302106.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3203336.0,302134.0,318602.03125,8160.0,325123.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=8160.0&yp=318602.03125&xp=302134.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3205012.0,296595.96875,267468.03125,12600.0,325123.0,74410.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=12600.0&yp=267468.03125&xp=296595.96875&tool=tracingtool&sid0=6&s0=-2
,,,,,3213710.0,338734.03125,363130.03125,19080.0,325123.0,199183.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=19080.0&yp=363130.03125&xp=338734.03125&tool=tracingtool&sid0=6&s0=-2
,,,,,3215238.0,341896.0,381036.0,16600.0,325123.0,199183.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=16600.0&yp=381036.0&xp=341896.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3217456.0,371384.0,346132.03125,5920.0,325123.0,199183.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=5920.0&yp=346132.03125&xp=371384.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3222160.0,299351.96875,288200.0,8680.0,325123.0,519969.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=8680.0&yp=288200.0&xp=299351.96875&tool=tracingtool&sid0=6&s0=-2
,,,,,3225450.0,321398.03125,307620.03125,29800.0,325123.0,4510220.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=29800.0&yp=307620.03125&xp=321398.03125&tool=tracingtool&sid0=6&s0=-2
,,,,,3225564.0,325288.0,301196.03125,30360.0,325123.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=30360.0&yp=301196.03125&xp=325288.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3225636.0,326084.0,300786.03125,30400.0,325123.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=30400.0&yp=300786.03125&xp=326084.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3355286.0,341660.03125,380348.03125,17040.0,324905.0,199183.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=17040.0&yp=380348.03125&xp=341660.03125&tool=tracingtool&sid0=6&s0=-2
,,,,,3363270.0,344671.96875,455992.0625,27680.0,324905.0,199183.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=27680.0&yp=455992.0625&xp=344671.96875&tool=tracingtool&sid0=6&s0=-2
,,,,,3372854.0,329375.96875,418964.0,17640.0,324905.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=17640.0&yp=418964.0&xp=329375.96875&tool=tracingtool&sid0=6&s0=-2
,,,,,3373504.0,316047.96875,397112.0,25280.0,324905.0,2936482.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=25280.0&yp=397112.0&xp=316047.96875&tool=tracingtool&sid0=6&s0=-2
,,,,,3373588.0,316148.0,392624.03125,23320.0,324905.0,2936482.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=23320.0&yp=392624.03125&xp=316148.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3379944.0,314340.0,388192.03125,22320.0,324905.0,2936482.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=22320.0&yp=388192.03125&xp=314340.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3380032.0,314088.0,384324.03125,23240.0,324905.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=23240.0&yp=384324.03125&xp=314088.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3380614.0,305620.0,361000.03125,18640.0,324905.0,2936482.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=18640.0&yp=361000.03125&xp=305620.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3381452.0,307356.0,375296.03125,31520.0,324905.0,14877.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=31520.0&yp=375296.03125&xp=307356.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3382298.0,316347.96875,396560.03125,27880.0,324905.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=27880.0&yp=396560.03125&xp=316347.96875&tool=tracingtool&sid0=6&s0=-2
,,,,,3383430.0,338903.96875,362780.03125,18520.0,324905.0,199183.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=18520.0&yp=362780.03125&xp=338903.96875&tool=tracingtool&sid0=6&s0=-2
,,,,,3383470.0,337004.03125,359832.03125,17840.0,324905.0,199183.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=17840.0&yp=359832.03125&xp=337004.03125&tool=tracingtool&sid0=6&s0=-2
,,,,,3392818.0,322083.96875,396908.03125,18080.0,324905.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=18080.0&yp=396908.03125&xp=322083.96875&tool=tracingtool&sid0=6&s0=-2
,,,,,3395696.0,400895.96875,327996.03125,8000.0,324905.0,103694.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=8000.0&yp=327996.03125&xp=400895.96875&tool=tracingtool&sid0=6&s0=-2
,,,,,3399154.0,451692.0,293692.0,4280.0,324905.0,162890.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=4280.0&yp=293692.0&xp=451692.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3403974.0,317644.0,204156.0,15120.0,324905.0,2936482.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=15120.0&yp=204156.0&xp=317644.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3425106.0,298908.0,352632.0,8680.0,325419.0,199183.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=8680.0&yp=352632.0&xp=298908.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3425524.0,309108.0,348762.0,18040.0,325419.0,28382.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=18040.0&yp=348762.0&xp=309108.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3425768.0,310214.0,352924.0,21680.0,325419.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=21680.0&yp=352924.0&xp=310214.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3425978.0,311412.0,360628.0,25080.0,325419.0,320134.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=25080.0&yp=360628.0&xp=311412.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3380174.0,310448.0,377860.0,22920.0,324905.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=22920.0&yp=377860.0&xp=310448.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3445166.0,256092.0,368540.0,17960.0,325419.0,520646.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=17960.0&yp=368540.0&xp=256092.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3447272.0,279324.0,296936.0,14920.0,325419.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=14920.0&yp=296936.0&xp=279324.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3460604.0,437323.96875,293496.0,32080.0,325308.0,466695.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=32080.0&yp=293496.0&xp=437323.96875&tool=tracingtool&sid0=6&s0=-2
,,,,,3551408.0,246560.0,362848.0,16360.0,325419.0,888054.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=16360.0&yp=362848.0&xp=246560.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3551594.0,265944.0,377256.0,19160.0,325419.0,519969.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=19160.0&yp=377256.0&xp=265944.0&tool=tracingtool&sid0=6&s0=-2
,,,,,3551648.0,269920.0,378392.0,20480.0,325419.0,215638.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=20480.0&yp=378392.0&xp=269920.0&tool=tracingtool&sid0=6&s0=-2
,,,,,4562088.0,233156.0,377192.0,15120.0,326139.0,2937744.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=15120.0&yp=377192.0&xp=233156.0&tool=tracingtool&sid0=6&s0=-2
,,,,,4562296.0,228884.0,374804.0,14520.0,326139.0,2937744.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=14520.0&yp=374804.0&xp=228884.0&tool=tracingtool&sid0=6&s0=-2
,,,,,1479599.0,255900.0,262220.0,5880.0,215638.0,1128898.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=5880.0&yp=262220.0&xp=255900.0&tool=tracingtool&sid0=6&s0=-2
,,,,,4728164.0,329464.0,261724.0,14080.0,324847.0,2176082.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=14080.0&yp=261724.0&xp=329464.0&tool=tracingtool&sid0=6&s0=-2
,,,,,4731428.0,354744.0,263104.0,30120.0,324847.0,923242.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=30120.0&yp=263104.0&xp=354744.0&tool=tracingtool&sid0=6&s0=-2
,,,,,4740292.0,226564.0,320080.0,4680.0,326139.0,199183.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=4680.0&yp=320080.0&xp=226564.0&tool=tracingtool&sid0=6&s0=-2
,,,,,89852.0,327632.0,464368.0,32680.0,74410.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=32680.0&yp=464368.0&xp=327632.0&tool=tracingtool&sid0=6&s0=-2
,,,,,89421.0,363984.0,438356.0,27360.0,74410.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=27360.0&yp=438356.0&xp=363984.0&tool=tracingtool&sid0=6&s0=-2
,,,,,122031.0,306020.0,474248.0,27680.0,72324.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=27680.0&yp=474248.0&xp=306020.0&tool=tracingtool&sid0=6&s0=-2
,,,,,125262.0,292228.0,448716.0,20680.0,72324.0,183216.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=20680.0&yp=448716.0&xp=292228.0&tool=tracingtool&sid0=6&s0=-2
,,,,,266430.0,436992.0,422380.0,13720.0,74410.0,1525188.0,http://catmaid.hms.harvard.edu/?pid=1012&zp=13720.0&yp=422380.0&xp=436992.0&tool=tracingtool&sid0=6&s0=-2
